x,y,class
4.396920178674298,1.4962059530432867,1
1.7411737151660422,2.972230296011415,1
2.536181436223178,2.5670120416197926,1
3.496895147105346,3.484077840507134,1
4.463317690683539,1.7591535846715156,1
2.281238643232065,3.7790197713617584,1
2.7215115350042742,5.299108369503866,1
1.3404975389909577,2.8368597773147135,1
1.2056900638789938,3.6025675831484123,1
4.218788733591297,4.035215987566669,1
5.0343600428562345,2.3981692921712456,1
2.891984817629499,3.336138722715625,1
4.5052993468380365,3.018888601172692,1
3.542454037571451,3.1465141478232477,1
2.0323203680923134,1.8404853242168002,1
3.542093408262621,3.036765261388414,1
5.307054849698954,3.746997436868175,1
2.9462609413350727,5.176715411692562,1
5.346965483721009,4.43890623912781,1
-0.9296176561346163,6.229773686267334,1
4.232853756562836,1.8489786556679257,1
3.130570602357257,4.308480955081017,1
2.551488974301199,3.2750130086075275,1
3.1376411648032536,6.284704399826508,1
0.018646628098660578,1.787552571967273,1
2.670492168243732,1.740417236728836,1
3.53566885726762,2.1009110318339665,1
5.216841067112274,-0.18584358646471033,1
2.222594672589529,2.2113674674788584,1
1.7872595956602186,1.8613010076694532,1
2.2473644346231954,3.2255906797143115,1
4.373103176553111,3.5126339636657393,1
3.4931266644895267,5.814256258823829,1
2.2053596943494416,4.425635757279076,1
3.769901149670034,2.1346445165063956,1
3.1456163240220607,1.6523779929774631,1
4.452967485799334,3.7378787572597587,1
1.9469203591839714,1.0196501894690368,1
2.508506780103348,5.747188148781531,1
2.4118377703017635,4.769160181081931,1
0.8047275778018221,2.2962365218429426,1
3.444180415596864,0.430298206363684,1
3.391582908269834,5.0308085612481195,1
3.0076701849636915,2.8281902321210732,1
2.64811929993728,4.856724467960193,1
0.8769438869243786,0.6083585118084494,1
2.3690320158519613,2.1009374655693405,1
2.485928225209846,3.0078655495772746,1
1.7965840961675716,3.070470890647113,1
2.7580714325009863,2.3249017927811346,1
3.606076285221808,3.934274898521248,1
5.829278851815795,1.3985693559261083,1
3.2618667192477586,2.78643077246806,1
3.386325586084147,3.1804434475678485,1
2.8883311263507494,3.7716582510881236,1
0.12184317705143766,4.067422317133335,1
2.9602291868261745,1.3130368622431963,1
3.0903453149115396,0.6988287438965664,1
6.694863168727929,4.916515232847764,1
2.7114585528283164,3.4984710179693876,1
3.4523210135004185,1.8772701951651696,1
2.947932345442135,5.326727963283784,1
1.246982943570702,3.1735119514392878,1
4.71423422177253,4.768945776095739,1
4.127899549030161,3.1012777221151633,1
4.18654792056457,6.091121887322981,1
1.6359188178078916,5.633011263664807,1
5.104191466404149,2.62655377728139,1
0.8972234058115784,4.457356426431533,1
3.8802856407004054,3.9680639243777214,1
6.285683438714968,5.052947336298523,1
1.5141955123039674,1.5526148091298433,1
2.150553405595842,4.029077189997659,1
3.149477047631462,4.587636730274381,1
2.244786518825701,0.3618907703653287,1
0.6740048534008007,1.2251122310013374,1
3.102844462209041,-0.05884826664015108,1
1.4065444294108427,2.595889748333163,1
3.710388645952772,4.076313383693943,1
1.6208636486492953,5.253535578144042,1
5.324901607526309,3.111142170629663,1
1.8251200614956444,5.442923318356938,1
2.5169077256914867,0.929847812677663,1
4.220275826054505,0.4449263409672679,1
1.153703525349067,2.9166784516550717,1
3.341189901906194,3.576098173408961,1
4.960714131423642,2.9509578778588605,1
0.5887751481581587,-0.10116315005981491,1
3.2769507877984565,2.8663199407308175,1
3.3898241913726355,1.0432957492427202,1
4.172734307665966,4.004508823245057,1
1.144573933682877,3.549897369145272,1
1.0193150803735855,1.590180320508967,1
3.7829123484253464,2.2291996239949596,1
3.445477009849779,1.4111797171665725,1
3.3757392755188147,2.905981354090242,1
3.5196723142454633,4.432713480751858,1
1.9799629176322637,1.5214109304966845,1
3.3483805457415055,3.7560697732767667,1
3.439608709948022,2.204613572441339,1
1.9284728729604483,1.8106907516064839,1
5.798661766717135,2.839454460068163,1
3.7107493813676813,1.4471365163709389,1
1.213044754196027,2.169526041979227,1
3.9848304129507444,1.2031831611167272,1
1.537977494659018,5.947087699374584,1
4.1806269056136784,3.052895327957593,1
4.737893368511106,1.9504117380111217,1
1.7689765224724343,3.320969866101333,1
4.445064193866482,2.831507925463755,1
3.6191713904047473,2.6685456007001656,1
4.233090239991735,3.921250050065138,1
5.845189473980922,4.136261565070958,1
2.631917825995694,2.204248278584209,1
1.8693957534637655,2.1362726390329803,1
1.665728355561715,2.587422454272534,1
1.7762845725518426,-0.45288174710337703,1
2.8843474358788437,0.7272134067021714,1
3.511727962224966,5.050311401166788,1
3.4150361989950286,5.467451570251925,1
4.240774873554036,2.6264459406654326,1
3.0195028378168605,3.8648354445836497,1
5.1803011157359755,3.466875231815304,1
2.603014750143066,7.618321212682856,1
7.080253749884428,4.679362367151866,1
3.938501021647509,2.80812361277885,1
1.7142636653755763,1.5666893390993613,1
1.3936612529083314,0.5903305196136412,1
3.7237086228647778,3.3051954538008346,1
2.664805822011224,1.865473882073545,1
4.071000741138138,0.8666194356034889,1
3.709856436860317,2.03014067363621,1
2.890756631014691,1.3776779945784074,1
1.7298094228973926,5.530712452608848,1
0.7277291629712028,4.322459635424176,1
2.3302275718994685,2.988041038025074,1
4.284598191485209,5.2199162083350386,1
3.321140616195306,3.1160524614714276,1
1.131391831932018,1.7080736980076046,1
3.259771388776773,5.284686115904486,1
3.577976069593255,3.808365065526988,1
1.6742138456983005,1.4441307685103153,1
3.230587658918292,2.7144919828745877,1
3.0873130776689997,1.6865726199228641,1
1.2855445532540655,0.9258004035534961,1
3.536681040522425,4.3892663212974625,1
3.8411767895523514,5.864124960705196,1
4.624576864762916,0.9021486392712883,1
4.5807030780523545,3.844453855035856,1
0.9334959480643636,2.0240361463172594,1
1.5932624401273159,2.269311924352956,1
3.7725529008129897,2.111409113641696,1
3.770678926368313,1.704013845480276,1
3.772571529459072,3.0727824419172407,1
8.779097235982082,1.7535748253834433,1
3.8563357660397504,3.4056852386697583,1
4.703348460270899,2.9246428358262944,1
4.431002645239803,2.6415779297003854,1
3.977086876958697,1.6386545069376033,1
2.5270961330394814,2.134843004147501,1
4.138453830739901,4.133086838738635,1
1.8407621781936423,3.751375781436571,1
2.6447720898899867,1.5336671328021734,1
2.271954678256345,3.1489984581438386,1
3.122811209079484,4.127080685057684,1
6.471987850010263,0.49589207831794235,1
0.19910221111237814,3.815040288569903,1
4.02939028556177,2.00606436158123,1
0.5809261932155225,3.855898002889739,1
2.29210220131585,1.8551112651862247,1
4.633425895451049,0.29267684900322166,1
3.096420028643194,0.558686343175256,1
1.3833828331060407,3.072127419992073,1
1.9270444361100476,3.3895837525822228,1
4.019396623402014,1.6435250623433872,1
1.9044500524242949,3.9578886881660607,1
3.3246878843729624,0.5077199065965603,1
3.068357759855721,2.9008803020290252,1
2.0225994785912746,1.183475700356315,1
6.215916133987989,2.022245838296761,1
3.9508785334770167,3.071098006974621,1
-0.03771387998641096,1.7093799520740713,1
3.2796814721541416,2.423166683655262,1
2.0073203028474182,4.509439213821661,1
4.278650002194336,2.134662195715277,1
1.811218892350949,4.2535381680977125,1
2.8278953377996516,1.3054397180135728,1
3.7574809184706854,3.7947062668729243,1
4.298632791255182,5.1623529309868506,1
1.1995553894163358,-0.707466750190934,1
2.4982481462385775,1.8046571167942849,1
2.2875820332585657,3.8656081907708097,1
2.020006151139432,2.695431920935511,1
5.6481813604216455,3.5567188100569633,1
3.6074725664414333,2.094022219926269,1
1.1086740684974323,3.12988468120935,1
4.376792920582164,2.7664841469118806,1
6.18323429551895,4.751673092489711,1
4.54869789082672,3.3816312649518196,1
0.7209450510689797,3.5064039931128033,1
2.273648890700623,2.382184550816299,1
4.900366723779934,2.26859066389126,1
1.938495801571829,2.3511627182705688,1
3.6657291422193428,3.5916782135674454,1
4.161951080144005,2.3685232787696053,1
1.6096042926328755,3.4346622853446194,1
2.9107119659073,6.113101197968158,1
-1.861901010103609,4.306687055147538,1
1.4634185379985651,2.510964701748238,1
2.6211477729102595,4.8018208832459175,1
1.1283252270527258,2.387886940467673,1
5.448616955897453,-0.05718680276678079,1
0.8547879330590509,1.487870533623894,1
2.3399332699545243,0.19381211846121627,1
3.196110865929137,2.472729773938037,1
5.161909933599173,3.0276275687843275,1
0.8462067732308407,5.514655968412924,1
4.744745628232439,3.490391060646244,1
3.0153495915293806,2.6713492067867035,1
1.5277370234280736,4.2441083717752335,1
3.693155211394906,-0.3167029635118279,1
3.298589543360205,3.353421837162849,1
2.099674684261808,4.15629779083045,1
3.1047031274850285,0.7821206313302378,1
2.42202960470736,4.715631064810394,1
3.170276017876872,3.507744611241621,1
3.99319601178157,2.377068129148798,1
5.379025224218028,3.9491727991594274,1
1.1432767517597264,6.406039286706594,1
6.1995500619844,3.272799382587743,1
0.07186830071624728,3.3723308794505042,1
2.772322357446625,2.310958650689634,1
3.8824758097268646,1.7252334458028122,1
3.4214878016025487,4.245503724816368,1
2.065950720269109,1.7158742611366993,1
2.6878166244640873,3.1073493558290886,1
2.260498598011751,2.2835138298523248,1
2.115952864583683,3.7184697386195875,1
4.2744031455315366,3.500493157930422,1
3.535523228947571,4.556309916386849,1
1.9606356071090187,2.2349754017178793,1
4.349399813149876,2.595187597059943,1
3.460949281314914,1.531854426326539,1
4.21929317825844,2.3335601098858327,1
3.9444432628854185,3.5659507395672785,1
7.135482924968028,6.553009963309352,2
4.616752013733562,5.409991781508959,2
7.3044088801584905,6.043117234402226,2
8.033456788207427,7.917677793910948,2
6.620152354835551,6.286648602029855,2
8.815193718837099,6.069654822234223,2
4.839316201344641,3.960215788530121,2
4.133017945032874,7.119380349040831,2
3.331919626643582,6.968226271711613,2
8.244066467233775,9.24488208495819,2
6.9815484845310865,5.538332647570499,2
5.916622993634317,6.328725491495908,2
6.419952939479731,6.374075525566133,2
4.311766429052435,8.366179919645212,2
9.66862796942524,5.857056701419572,2
6.193831772962842,6.418532288655509,2
6.164092191907339,6.911844764574809,2
7.0886499358480375,6.279913684734537,2
6.7215138476050695,5.330349578174207,2
6.335826036418697,6.291134989347461,2
4.814288316832032,7.610447624789658,2
6.707202535703994,4.460227050883409,2
8.82303674471255,6.199454511220314,2
8.018130069232466,4.94981877759124,2
8.389779939959094,7.792569943387264,2
5.233176485353223,3.715219642824338,2
4.5155927696121285,5.161617229092617,2
5.8113196198505275,6.565817812596781,2
6.083587368433042,8.34828604385151,2
7.641287277706423,5.901374608390518,2
3.461303055427771,5.167200709960202,2
8.29432547919092,8.821735604160885,2
5.762988152131516,3.827979149375634,2
5.35967839507887,2.701791065069877,2
4.481843437109749,6.6600216750799985,2
3.5177149922013458,5.246918663471083,2
7.234755875942872,4.46815077430393,2
6.109976950782606,7.06253467094903,2
4.065058650388419,6.365701070656798,2
4.057381841904576,5.1538820538949075,2
5.4963229510648075,4.079543401993659,2
8.503532287934089,7.308685992420217,2
5.610612972954593,6.975301766937991,2
3.7452855703228405,5.851236204330926,2
5.631385403871084,8.7699554940715,2
5.590914645378494,4.394872850510771,2
1.9546700355876423,3.711712243612892,2
5.918557700223282,4.962137895178134,2
5.653598204686983,5.931620975466753,2
7.044309547220127,6.3650091739840375,2
8.773434142418019,5.638145913215505,2
7.689847544321636,6.528083094771445,2
5.596666964167754,4.122690863714334,2
4.340211136887494,8.165646906109888,2
9.86003970487479,5.876773232411146,2
6.088827651021733,7.675943747382192,2
6.0208939378694195,6.5140880195665565,2
5.963812369334995,6.685129828730676,2
6.297127141151782,6.8546509203483055,2
5.783459382114087,6.671562840025972,2
5.139506989679646,6.964084139801316,2
5.179711588139412,7.993728795198647,2
5.950870094676002,6.294781754552205,2
5.184862843299353,7.063505636382768,2
4.930731325984254,5.86539645856916,2
6.159645341537845,8.16017582317421,2
5.617534173868717,4.985411546911095,2
8.255989482874032,8.701410649366224,2
2.023545287410482,5.939763074033485,2
7.637260277883692,3.8538373468229277,2
7.869127788746443,6.192156622366184,2
2.889914651387776,4.978422513787679,2
5.485968608879476,7.260965323483086,2
5.442838701006313,5.021064031046413,2
3.8887324579232683,5.33072485017783,2
4.833274968613687,3.1656889035817035,2
4.334136231801256,5.321540521126385,2
8.628405665135434,2.364181010056565,2
7.403517589721192,3.624145764771415,2
7.907332642491238,7.1406219842164464,2
7.082508096064853,7.178700237976249,2
4.306422343174156,6.6381863426774474,2
5.21321960058034,4.549535785306181,2
6.734061841841877,5.92843296578703,2
4.166808286662082,5.994596191364147,2
7.069497645258582,4.262452966211185,2
5.639511902762798,8.255097452650727,2
5.437768788675604,7.316043435863508,2
7.066439952305237,5.668553739255504,2
6.66639496722906,6.040328758491796,2
5.45855075127138,6.312574211921329,2
7.738994705046372,2.937397697363564,2
4.378405008600154,5.629233926219104,2
6.923903410416395,4.977023628003302,2
6.889651886952576,4.497569985157627,2
5.535680341029015,5.578349560671068,2
6.489199533363177,8.696529790274283,2
4.123329635422046,6.961264291900514,2
7.3860405288103514,5.143231515325805,2
5.722646795335517,6.858874172034238,2
5.215915469221441,8.099033154879002,2
7.573513838755334,7.386950524369153,2
4.943484464185861,6.089445554880261,2
3.8873080554546604,5.029594833441639,2
3.6650562397141444,7.047334970420385,2
6.909014927018459,6.590228078132625,2
4.079355971255575,7.342789830041598,2
8.632191272976547,6.9527577025229546,2
2.877105888174417,7.574329072979003,2
8.544684552435058,5.1971471826591475,2
6.316526200803928,7.976091098451489,2
5.854930332194411,6.296399407038599,2
5.182621369786576,9.112891308937899,2
6.598704171528106,4.966218272865648,2
5.943547946362727,8.603945704747874,2
7.654952823024782,6.296866175193972,2
6.17134147299306,5.022872994578328,2
6.225452642192816,5.274171248918518,2
5.454581681679216,5.519479037708519,2
5.914581564418399,6.636248919602875,2
6.461702653338088,6.784253232053249,2
3.4347474110150618,5.139449994092131,2
3.9777218668414305,5.963468111608526,2
7.114896141034072,9.213405537917795,2
6.256298157191913,8.591314755151068,2
5.724024995470981,6.654485504511048,2
6.02765089959809,6.057005217252301,2
6.521372558042507,6.1800469900773916,2
5.190360479535958,6.9202769590956255,2
4.832542911896531,4.4658111522023916,2
6.293767882646522,5.613935193864982,2
4.532440833577452,3.497123889183616,2
6.612379133571707,6.598834683907919,2
3.4461245936432396,6.970793909554112,2
7.543733455988465,5.275220306550939,2
6.708896223619565,8.360980144935048,2
6.384044601470814,4.161351505496488,2
7.474036475918271,3.8034376796852696,2
8.498211666693866,6.336677727839958,2
7.521555097527195,7.570647453918232,2
3.238688653002532,8.525891537186803,2
4.080634549896448,5.31167360569659,2
5.062772133456482,7.618021250146944,2
6.039136575316251,5.9422372957489396,2
6.776488530703684,5.74105905008877,2
4.911384280269802,7.3254899062300085,2
6.280150146715617,6.978484317620129,2
4.866925601470016,3.635411764523626,2
5.082723295512078,8.214810524588843,2
3.8900083547276667,8.070137031221178,2
4.615150130833643,5.061655947735706,2
3.9724730915754995,6.593705300156113,2
4.536190120534001,6.7410452794241085,2
7.580462694911759,6.391010648735861,2
4.5759016667520855,5.174542269231869,2
9.948573097256087,4.992564948092923,2
6.739976851321334,5.961668893512832,2
6.2772541855423105,7.759093528889047,2
4.7124633297281795,6.8154002318916485,2
7.050464819113487,5.444078501870841,2
5.136543260643339,7.157548065972517,2
6.183014721968042,1.7271860690548868,2
9.840126807403191,7.723148550558156,2
5.855910150413025,3.3904293318328507,2
7.723909989428513,5.456338587895302,2
4.945235362311169,4.320495158060784,2
5.947517264254557,4.0579777864186415,2
8.656200953453265,7.741240181067779,2
5.059549413318349,5.298448198032163,2
8.718672836995394,6.519755822596074,2
7.061627903183213,5.929619131681224,2
5.156299836158599,6.715561240834682,2
6.948611608583281,6.115232836590383,2
7.458831674440095,4.075511663717146,2
6.932714943325795,7.49440022917071,2
3.6446629201643153,5.259365125258031,2
4.9092942362626975,3.665127152010373,2
5.628722046672743,5.357827258551131,2
5.88834985634993,8.251139685951467,2
6.9310081463260165,7.27533261317024,2
6.2665515013998805,5.477021798388211,2
3.996983461934848,5.476113443522356,2
6.570296776508945,5.5175474231739265,2
6.915878617925735,9.11512197534126,2
6.83968567189656,6.57290317834733,2
7.621171088331932,6.645062470786605,2
7.250883231823356,7.545425181047763,2
6.688770118842655,6.35818373853977,2
5.894751432812029,5.611436781268945,2
3.5085585997260127,5.705475226372533,2
6.644427328698879,5.892598110878904,2
6.311531530744666,5.944166645235238,2
6.4073682557930605,7.09144431545547,2
4.084877136269536,6.077918828710949,2
4.378415189387606,7.098960115823369,2
7.579729279999356,5.878925129837127,2
5.940667269215018,6.117952785474136,2
7.022251046058937,3.0026989732018388,2
6.042477564195692,7.374491512053722,2
6.044634209243617,6.519732713846989,2
7.407425708963997,7.497015164789478,2
5.225932907673939,1.6556169327094663,2
6.144181165411475,9.132562057171091,2
5.306587066942436,5.790615557767239,2
5.348255658851526,7.662274225106275,2
5.536241814797041,4.440141109311703,2
6.333200657450569,6.919160857593854,2
5.281877067504784,4.419876655239516,2
7.883634188360281,5.064346558956292,2
4.658089046670744,8.87104703080018,2
5.719692533757962,5.71397639885498,2
5.340403412588738,6.326149309769584,2
8.1704668265306,7.305101596033131,2
6.294832164767362,6.743522831958907,2
7.547766809202953,6.225628357715364,2
3.771659440444542,6.547441503699338,2
6.4005753988038885,9.605123377857414,2
7.334446193435156,5.913571804449622,2
6.123425983913136,6.301648570072452,2
7.598220562598026,7.575981594011418,2
5.224067324849441,7.658288899436975,2
8.11402116027837,7.78054545834057,2
9.448347185428876,6.958095333043777,2
5.455742159340511,4.285492630904274,2
5.331746217898842,8.450147298451643,2
8.180076715676552,4.280481910471968,2
8.36935821859607,6.453953197858549,2
5.2157099592700975,4.868586224970963,2
5.369719774356215,5.9037924801105115,2
5.577323086709239,6.493143615455221,2
3.9833242334485846,6.482035823175409,2
4.622022080273703,6.632881131352927,2
4.493788849871898,8.420566903587972,2
4.848303652343807,6.68030145227097,2
5.947972668919828,5.633765047064027,2
6.351322098804781,7.446130752432536,2
8.325750739221116,7.784205733386961,2
4.5024689388918135,4.158588277294511,2
7.476483597714876,6.896100104774787,2
5.6790167336617365,7.051759113466348,2
5.925804435521351,5.553654744960012,2
7.012229238249906,8.063560219967428,2
4.315916967656552,5.77491661945121,2
6.573614619276076,6.188364680207314,2
6.249678312319584,5.740392263574195,2
6.738676896012223,6.023368571372202,2
6.433752965861727,4.355587369657197,2
9.682950209866341,3.8399236761085582,2
5.043390023623026,8.391757594837458,2
5.203504567497274,4.729557977522508,2
5.065289210362853,4.512911475815539,2
5.166784321259618,2.769914829594428,2
5.0439193090402235,5.041557378465747,2
7.783524796661328,4.015365309888752,2
8.130756371984782,8.463022740204554,2
5.143880559375786,7.514725634013951,2
4.751466640343657,4.9677744822334144,2
6.707123334579606,9.378653708016463,2
5.171665433578543,7.472648230487391,2
6.949397726633266,5.512752924737066,2
6.304384531276949,2.2508914276896403,2
3.726383827504152,9.436413858886112,2
8.321257801995092,3.915641299854606,2
8.693816509643282,3.5319018795646624,2
5.080816964273421,7.533855648014461,2
5.418447660096024,9.659628609508909,2
6.428798086087357,8.076409227765778,2
6.501685184980538,6.84586368007854,2
6.987816409009246,6.892131512497929,2
9.015306808149525,7.280123338170462,2
5.734579158758926,7.138392884680147,2
4.802554133192319,6.421787135954064,2
3.931021157978209,6.156301655927814,2
4.9036049400871216,5.9061103081507165,2
5.950309540689305,4.869053116699986,2
8.691836795276682,5.578987384699839,2
5.223583051445743,3.460564778706922,2
6.335681927458348,5.852490559807875,2
5.975365655890872,4.517113339273624,2
7.782589910172126,4.344616024176344,2
9.790398638810434,6.269841226730218,2
5.203696840619519,8.088003429516899,2
5.265840836222667,7.377474909003469,2
7.566241315603608,3.6442490945652346,2
7.022837234439467,4.515557795144494,2
8.770060988604051,7.411156781982324,2
6.875892277988946,4.5262689096925355,2
5.461061863819411,5.663050275004463,2
6.885982246038464,6.825078148536828,2
7.663055370874361,4.547483317704547,2
7.230723271796046,6.15806325921894,2
6.760911046660946,3.9989617576226935,2
7.600012034383731,5.097948534073179,2
7.753943385668509,6.479672901213806,2
8.07323848655629,3.610509399702496,2
6.973064831384464,6.660712106940599,2
5.749322879524718,5.970543301609978,2
6.220070529649984,6.828734931625721,2
7.809763449762535,6.335871201096992,2
4.774596493519146,8.046210644960766,2
9.187836753971862,4.167541614249957,3
8.35589168831212,2.1732214255072,3
9.183446254548425,1.7727016748665392,3
9.814947043554582,2.994938313883572,3
9.073290105488557,2.7447230662126074,3
9.060887536805824,2.320157926009087,3
7.947012468289866,4.044581171185073,3
8.005648623673578,4.432957812855766,3
6.89609209230046,3.132610329437771,3
11.62436511478041,5.216295121582893,3
7.1342051469130725,1.2874663287997423,3
7.960642203306139,2.7095108110804227,3
7.922389101646203,1.9247665190957925,3
10.342386565416662,0.20019507439041018,3
8.557575482561958,2.875978971235951,3
10.871613109010601,2.8173787374250745,3
7.9897640636341976,5.270174614863197,3
9.418491243335703,3.946217526832166,3
7.746979420110364,1.4637197635061927,3
12.217723691660083,5.781138849501282,3
7.218602371455731,4.83155054328803,3
9.46473106534054,3.873146555202924,3
9.950665321398148,2.660273851725252,3
9.620698646177248,1.5608411449147803,3
8.722068511683437,2.4416898358934205,3
8.80526895039986,4.633122929556279,3
9.065717207968664,5.826879458901914,3
8.779496997557267,5.3148652924082835,3
10.445818675192365,2.266725867320589,3
12.315784502387027,1.3205738500664832,3
8.16376232248825,3.2113293703668058,3
6.945295530631383,0.34734095165572265,3
8.867576927473118,3.4847515712771724,3
12.869564006481479,2.778596120551997,3
7.794488148045404,2.3009452471976366,3
11.4586752081661,0.6079453990998069,3
11.51655122111466,3.770400159854575,3
8.169617637438009,2.200948740507133,3
9.853474618777913,1.245124746434568,3
11.442594934692806,-1.308393319922474,3
8.431308388518769,2.9587276424240456,3
8.694629459846457,5.658377395004616,3
8.127478629077034,5.491888821821805,3
7.4778649039606995,2.314355615120592,3
8.026083682400989,2.0966819094573292,3
7.164089599856615,3.7031613841125357,3
9.051125202388839,1.5024218412175627,3
7.845040153412038,3.452687849729199,3
9.350678867686122,4.149120417577036,3
6.666156530694559,4.840399835826462,3
9.496320348321685,2.8497688852800707,3
10.250293442413387,2.6944893747345513,3
6.009396536142817,1.6830261198651584,3
9.561084854771359,1.75967946894021,3
10.841503488709938,2.66028166214771,3
7.185538471963191,3.5510482602242672,3
11.508858580256554,4.370376939349875,3
9.628528514049068,1.7952315739794829,3
7.942482216362387,5.239032853439283,3
8.91634638351344,2.5933145984361468,3
9.837490368782584,2.9679490584773456,3
9.114008087118616,1.879182481278265,3
9.808133988669553,-0.6363603904094122,3
7.61898961038095,4.326068094541575,3
9.254041236054118,4.10526584563865,3
6.87942825464253,2.57800866432268,3
8.83316090797695,3.100486075837308,3
7.6441385378028155,3.7739088265561493,3
7.89670508611535,0.6561812146701858,3
10.854139762815656,2.206420983980558,3
10.636965180891403,4.19139701943274,3
9.913707181360765,1.118565865246126,3
7.361530852991132,3.440336898249944,3
8.525387325457798,0.9651272930648922,3
10.819646549968775,3.6996449736502894,3
9.212575370459858,2.946537776553775,3
12.478994309972542,0.5773022761417357,3
9.589976759091558,4.747109031685757,3
9.288073674735047,1.8981126348029262,3
8.536325303696248,1.7846213444784285,3
9.200311357173424,3.300853795846414,3
8.771295245429185,4.722956024143073,3
10.062163015032885,1.4762672715324046,3
10.435053475191875,3.0925197747719575,3
7.821015809238076,3.6432247504958593,3
7.003150569663333,4.039658410894717,3
6.245691940345055,3.264662332915838,3
9.761986990368815,2.4494582413750168,3
7.344950090739189,1.7586146690269204,3
5.770664110571276,3.1292158245695623,3
9.582867906796446,1.3917914820215898,3
12.739499276149186,-1.3820257252419115,3
8.99089363269016,3.6548397062365017,3
10.257736161677464,4.355902261629293,3
9.122744037821347,-0.5443986533127578,3
8.851665520213286,1.4854039429350938,3
10.378614724481652,3.928731391507797,3
8.564588183717023,6.086243204567548,3
9.401088471107855,3.031190561513112,3
9.48254670929402,1.9079955881562984,3
7.997864319535427,2.7256553383427398,3
10.488063524304785,5.062314628722277,3
8.737560364956886,2.031053731313197,3
7.866382260760733,1.8012119900246195,3
9.804764765355605,2.275884716726951,3
7.652298027313444,1.5700070876119314,3
9.042271736053692,3.1840054739921935,3
8.986321505033695,5.437017687704341,3
10.628843348747367,3.484618909674044,3
9.71204734931993,2.6214697468105688,3
8.962459561882284,2.562283096626684,3
10.22664944880043,0.6552137869550143,3
11.08531132352597,4.324664665720738,3
9.836715459527793,2.883244204480797,3
9.01552892976507,2.7292801296140614,3
7.032245651474761,7.7896613517672915,3
7.402329505386941,3.448129362548529,3
8.542162943467998,1.8723134248572235,3
8.085731696761075,2.360463605691685,3
8.719543045521831,4.722668563795132,3
9.08497488734566,3.1699056158066465,3
9.794539131535096,0.8425830325239501,3
8.894251832911364,4.378843401862805,3
9.729752465739303,1.997783871691509,3
9.09671162221518,5.8099466643263185,3
6.036800150469193,4.620072098571972,3
7.590996909271869,2.329017156511873,3
8.783868666417577,4.921524542602669,3
7.185457885738339,3.101783265791105,3
9.899893094994306,4.27916051268333,3
11.296126248515545,3.7270992259417124,3
10.828142777545974,1.7304650175136898,3
8.679835693604687,2.034675251523807,3
11.236089205274927,4.544941226371742,3
9.223001185803167,2.497837001840189,3
8.494371043322941,2.394527305137005,3
8.07989600468859,1.5673161309759704,3
8.546295470267808,3.6353985983901915,3
8.417734772188156,6.093787378864717,3
9.255624333563231,1.3987006286185908,3
9.240860971574797,3.036329185009137,3
9.004569030230122,5.118330833123144,3
9.655407254619524,2.8805379131314273,3
10.785969412179512,3.678557694374601,3
10.424331203161985,1.4064097077796804,3
6.772653047325145,3.642460645811473,3
5.169118297647068,2.719283602493177,3
10.40147986685891,4.478594993519795,3
6.949681952376869,4.781079077347127,3
8.662851897160975,6.884345463027921,3
7.244830460910961,3.8694497598203634,3
6.297029343629971,3.48869447487325,3
